CustomerID,Plan,MonthlyPrice,SignupDate,LastActiveDate,UsageScore,InactivityDays,AcquisitionChannel,PaymentStatus,Churned
1419,Pro,49.0,2025-12-04,2026-01-04,65,49,Referral,Paid,0
1420,Pro,49.0,2024-04-12,2024-08-30,62,541,Outbound,Paid,1
1421,Basic,19.0,2024-04-12,2026-01-31,67,22,Organic,Paid,0
1422,Basic,19.0,2024-10-01,2025-08-18,43,188,Organic,Paid,0
1423,Basic,19.0,2024-04-18,2024-07-14,52,588,Outbound,Paid,1
1424,Pro,49.0,2025-03-30,2025-09-03,33,172,Organic,Paid,1
1425,Pro,49.0,2025-07-10,2025-09-06,54,169,Outbound,Paid,1
1426,Basic,19.0,2025-03-01,2025-06-23,34,244,Paid Search,Paid,1
1427,Pro,49.0,2024-12-27,2025-07-11,64,226,Organic,Paid,0
1428,Basic,19.0,2025-05-18,2025-07-13,70,224,Partner,Overdue,1
1429,Basic,19.0,2024-12-31,2025-02-12,32,375,Paid Search,Paid,0
1430,Basic,19.0,2025-03-14,2026-01-15,52,38,Partner,Paid,0
1431,Pro,49.0,2025-10-01,2026-02-05,55,17,Organic,Overdue,0
1432,Pro,49.0,2024-01-03,2024-06-03,65,629,Paid Search,Paid,1
1433,Basic,19.0,2025-02-03,2025-03-09,51,350,Partner,Paid,1
1434,Basic,19.0,2024-05-28,2024-10-05,0,505,Partner,Paid,1
1435,Basic,19.0,2025-05-21,2025-11-07,34,107,Paid Search,Overdue,1
1436,Basic,19.0,2025-01-27,2025-10-08,25,137,Outbound,Paid,0
1437,Basic,19.0,2024-08-23,2025-04-04,26,324,Organic,Paid,1
1438,Enterprise,199.0,2024-07-27,2024-08-13,67,558,Paid Search,Paid,1
1439,Basic,19.0,2024-04-22,2024-09-11,22,529,Outbound,Paid,1
1440,Basic,19.0,2025-03-07,2025-06-29,63,238,Paid Search,Paid,1
1441,Pro,49.0,2025-01-21,2025-02-17,54,370,Organic,Paid,1
1442,Pro,49.0,2025-05-03,2025-07-22,45,215,Organic,Paid,1
1443,Basic,19.0,2024-09-07,2025-02-07,15,380,Paid Search,Paid,1
1444,Basic,19.0,2026-02-05,2026-02-14,28,8,Referral,Paid,0
1445,Pro,49.0,2025-10-22,2026-02-11,58,11,Paid Search,Paid,0
1446,Basic,19.0,2025-05-30,2025-12-18,48,66,Referral,Paid,0
1447,Pro,49.0,2025-07-21,2025-10-07,59,138,Paid Search,Paid,0
1448,Enterprise,199.0,2024-10-05,2025-06-29,94,238,Paid Search,Overdue,1
1449,Pro,49.0,2025-02-14,2025-11-27,61,87,Referral,Paid,0
1450,Basic,19.0,2025-05-03,2025-11-26,49,88,Partner,Paid,0
1451,Basic,19.0,2025-10-24,2025-12-09,39,75,Organic,Paid,0
1452,Basic,19.0,2024-09-02,2024-12-20,46,429,Partner,Paid,1
1453,Basic,19.0,2024-07-11,2025-04-12,37,316,Organic,Paid,1
1454,Enterprise,199.0,2025-07-31,2025-12-01,72,83,Partner,Paid,1
1455,Enterprise,199.0,2024-01-09,2025-06-04,75,263,Partner,Paid,1
1456,Pro,49.0,2024-05-12,2024-08-19,22,552,Outbound,Overdue,1
1457,Basic,19.0,2024-04-13,2025-05-09,40,289,Organic,Overdue,1
1458,Basic,19.0,2024-10-24,2025-10-08,36,137,Organic,Overdue,1
1459,Basic,19.0,2026-01-05,2026-01-14,44,39,Outbound,Paid,0
1460,Enterprise,199.0,2025-06-12,2025-12-03,97,81,Partner,Paid,0
1461,Pro,49.0,2025-01-03,2026-01-02,63,51,Paid Search,Paid,0
1462,Pro,49.0,2025-09-17,2025-10-26,58,119,Organic,Overdue,0
1463,Basic,19.0,2024-01-16,2024-04-14,52,679,Paid Search,Paid,1
1464,Basic,19.0,2024-10-29,2025-03-21,26,338,Organic,Paid,1
1465,Pro,49.0,2024-07-02,2025-03-21,17,338,Paid Search,Paid,1
1466,Enterprise,199.0,2024-05-06,2025-09-17,85,158,Referral,Overdue,1
1467,Pro,49.0,2025-02-22,2025-08-28,66,178,Partner,Paid,0
1468,Basic,19.0,2025-01-17,2025-08-16,36,190,Organic,Paid,1
1469,Enterprise,199.0,2025-09-27,2025-12-28,99,56,Paid Search,Paid,1
1470,Basic,19.0,2025-08-06,2025-08-24,49,182,Organic,Overdue,1
1471,Basic,19.0,2024-12-23,2025-08-18,19,188,Organic,Paid,1
1472,Pro,49.0,2025-02-10,2025-05-23,34,275,Partner,Paid,1
1473,Basic,19.0,2025-09-10,2025-11-20,34,94,Referral,Paid,0
1474,Pro,49.0,2024-05-29,2025-04-21,43,307,Referral,Overdue,1
1475,Enterprise,199.0,2024-03-04,2025-07-01,64,236,Organic,Paid,1
1476,Pro,49.0,2026-02-15,2026-02-19,72,3,Paid Search,Paid,0
1477,Basic,19.0,2024-03-11,2025-06-16,66,251,Partner,Paid,0
1478,Pro,49.0,2024-07-07,2024-10-09,74,501,Partner,Paid,0
1479,Basic,19.0,2024-06-17,2025-12-17,56,67,Referral,Paid,0
1480,Enterprise,199.0,2024-12-29,2025-10-17,68,128,Outbound,Paid,0
1481,Basic,19.0,2024-07-22,2025-06-18,29,249,Partner,Overdue,1
1482,Basic,19.0,2024-01-15,2025-04-28,21,300,Partner,Paid,0
1483,Pro,49.0,2024-04-26,2024-04-29,54,664,Paid Search,Overdue,0
1484,Basic,19.0,2025-10-11,2025-11-04,29,110,Paid Search,Paid,1
1485,Pro,49.0,2025-03-06,2025-06-24,63,243,Outbound,Overdue,1
1486,Basic,19.0,2024-01-15,2025-01-21,19,397,Outbound,Overdue,1
1487,Pro,49.0,2024-05-07,2025-07-01,50,236,Referral,Paid,1
1488,Enterprise,199.0,2025-06-19,2025-09-12,61,163,Referral,Paid,1
1489,Basic,19.0,2025-01-17,2025-07-31,24,206,Referral,Paid,1
1490,Basic,19.0,2025-10-11,2025-11-05,29,109,Organic,Paid,0
1491,Pro,49.0,2024-04-01,2025-08-22,48,184,Outbound,Paid,0
1492,Pro,49.0,2024-04-12,2025-09-09,49,166,Partner,Paid,0
1493,Basic,19.0,2025-03-06,2025-05-03,43,295,Organic,Paid,1
1494,Enterprise,199.0,2024-12-25,2025-08-19,56,187,Referral,Paid,1
1495,Enterprise,199.0,2024-01-08,2024-10-08,78,502,Referral,Paid,0
1496,Basic,19.0,2025-11-20,2026-01-12,22,41,Partner,Paid,1
1497,Pro,49.0,2025-06-15,2026-02-15,49,7,Outbound,Paid,0
1498,Basic,19.0,2025-02-04,2025-12-30,32,54,Outbound,Paid,0
1499,Basic,19.0,2025-03-15,2025-06-11,12,256,Paid Search,Paid,1
1500,Basic,19.0,2025-03-23,2025-05-26,8,272,Referral,Paid,1
1501,Enterprise,199.0,2025-10-04,2025-12-25,79,59,Referral,Paid,0
1502,Pro,49.0,2024-01-12,2025-09-10,52,165,Outbound,Paid,1
1503,Basic,19.0,2024-03-21,2025-06-28,64,239,Paid Search,Paid,0
1504,Pro,49.0,2024-09-02,2025-04-17,63,311,Paid Search,Paid,1
1505,Pro,49.0,2026-01-13,2026-01-16,65,37,Organic,Overdue,0
1506,Enterprise,199.0,2025-10-15,2025-11-10,49,104,Organic,Overdue,1
1507,Basic,19.0,2024-04-19,2024-07-07,39,595,Paid Search,Paid,1
1508,Basic,19.0,2025-02-04,2025-02-15,49,372,Organic,Paid,1
1509,Pro,49.0,2024-08-03,2025-11-07,50,107,Organic,Paid,0
1510,Pro,49.0,2024-07-01,2024-08-02,69,569,Partner,Paid,1
1511,Enterprise,199.0,2025-05-10,2026-02-01,73,21,Paid Search,Overdue,0
1512,Basic,19.0,2025-09-12,2025-09-17,39,158,Paid Search,Paid,1
1513,Basic,19.0,2025-01-08,2025-04-30,42,298,Paid Search,Paid,1
1514,Basic,19.0,2024-10-01,2025-01-11,53,407,Outbound,Paid,0
1515,Basic,19.0,2025-10-29,2026-01-02,39,51,Partner,Overdue,0
1516,Basic,19.0,2024-06-26,2025-04-09,22,319,Outbound,Paid,0
1517,Basic,19.0,2024-11-15,2025-06-24,46,243,Partner,Paid,0
1518,Pro,49.0,2024-11-22,2025-09-28,83,147,Partner,Paid,0
1519,Pro,49.0,2025-01-17,2025-02-03,66,384,Referral,Paid,0
1520,Pro,49.0,2024-10-27,2026-01-19,45,34,Partner,Overdue,0
1521,Basic,19.0,2025-02-11,2025-05-17,45,281,Partner,Paid,1
1522,Basic,19.0,2025-01-15,2025-06-24,51,243,Organic,Paid,1
1523,Basic,19.0,2026-01-04,2026-01-18,13,35,Outbound,Paid,0
1524,Basic,19.0,2024-08-05,2024-11-18,45,461,Organic,Paid,1
1525,Pro,49.0,2025-08-10,2025-10-30,37,115,Organic,Paid,0
1526,Basic,19.0,2025-05-20,2025-10-07,51,138,Paid Search,Paid,0
1527,Basic,19.0,2025-09-07,2025-11-18,25,96,Outbound,Paid,1
1528,Enterprise,199.0,2024-01-05,2024-10-22,88,488,Organic,Overdue,1
1529,Enterprise,199.0,2025-06-30,2025-07-17,95,220,Referral,Paid,0
1530,Basic,19.0,2026-01-10,2026-01-30,45,23,Outbound,Paid,0
1531,Basic,19.0,2024-11-16,2025-07-06,52,231,Organic,Paid,1
1532,Enterprise,199.0,2025-01-17,2025-03-10,78,349,Organic,Paid,1
1533,Basic,19.0,2024-05-22,2025-08-11,29,195,Partner,Paid,1
1534,Enterprise,199.0,2025-07-04,2025-12-27,95,57,Organic,Paid,0
1535,Basic,19.0,2024-04-23,2026-01-10,36,43,Paid Search,Paid,0
1536,Basic,19.0,2024-05-21,2024-09-20,51,520,Outbound,Overdue,1
1537,Pro,49.0,2025-02-27,2025-06-30,51,237,Partner,Paid,1
1538,Pro,49.0,2024-11-25,2025-07-30,44,207,Partner,Paid,1
1539,Basic,19.0,2025-12-29,2026-02-09,11,13,Organic,Paid,0
1540,Enterprise,199.0,2024-03-17,2024-05-17,64,646,Referral,Paid,1
1541,Basic,19.0,2025-01-29,2025-11-27,48,87,Partner,Paid,0
1542,Pro,49.0,2024-11-15,2025-10-16,66,129,Paid Search,Paid,1
1543,Enterprise,199.0,2024-08-12,2026-01-19,62,34,Organic,Paid,0
1544,Basic,19.0,2024-10-11,2025-09-27,50,148,Organic,Overdue,1
1545,Basic,19.0,2024-05-30,2024-06-15,45,617,Organic,Paid,0
1546,Pro,49.0,2025-05-02,2025-12-19,64,65,Outbound,Paid,0
1547,Basic,19.0,2024-03-27,2025-06-11,43,256,Partner,Paid,1
1548,Basic,19.0,2025-01-13,2025-12-11,54,73,Paid Search,Overdue,0
1549,Basic,19.0,2024-10-28,2025-09-04,45,171,Organic,Paid,1
1550,Basic,19.0,2025-10-23,2025-11-06,50,108,Organic,Paid,1
1551,Basic,19.0,2025-08-12,2025-10-08,46,137,Referral,Paid,0
1552,Basic,19.0,2025-02-05,2025-05-28,42,270,Partner,Overdue,1
1553,Basic,19.0,2025-05-22,2025-10-16,43,129,Organic,Paid,0
1554,Basic,19.0,2024-04-06,2026-01-03,26,50,Paid Search,Paid,0
1555,Basic,19.0,2024-06-23,2025-10-02,48,143,Referral,Paid,1
1556,Basic,19.0,2025-03-14,2025-06-12,44,255,Paid Search,Paid,0
1557,Pro,49.0,2025-11-26,2026-01-25,73,28,Paid Search,Paid,0
1558,Basic,19.0,2025-04-28,2025-05-06,40,292,Paid Search,Overdue,1
1559,Basic,19.0,2025-06-21,2025-07-16,40,221,Referral,Paid,1
1560,Pro,49.0,2025-05-17,2026-02-20,34,2,Partner,Paid,0
1561,Basic,19.0,2025-04-14,2026-01-04,25,49,Outbound,Paid,0
1562,Basic,19.0,2025-05-10,2026-01-30,58,23,Referral,Paid,0
1563,Pro,49.0,2024-08-13,2025-04-20,71,308,Referral,Paid,1
1564,Basic,19.0,2025-01-03,2025-02-17,53,370,Organic,Overdue,1
1565,Pro,49.0,2024-10-07,2025-05-25,46,273,Paid Search,Paid,0
1566,Enterprise,199.0,2024-09-28,2025-09-20,46,155,Referral,Paid,0
1567,Basic,19.0,2024-10-09,2025-04-02,57,326,Referral,Paid,1
1568,Enterprise,199.0,2025-08-03,2026-02-21,79,1,Organic,Paid,0
1569,Enterprise,199.0,2025-05-25,2026-02-16,88,6,Paid Search,Paid,0
1570,Basic,19.0,2024-11-06,2024-12-09,58,440,Organic,Paid,1
1571,Basic,19.0,2024-08-10,2025-06-19,35,248,Organic,Paid,1
1572,Basic,19.0,2024-02-21,2025-02-13,37,374,Outbound,Paid,0
1573,Enterprise,199.0,2025-11-12,2026-02-11,40,11,Paid Search,Overdue,0
1574,Basic,19.0,2025-03-18,2025-04-28,26,300,Partner,Paid,1
1575,Pro,49.0,2024-09-11,2024-12-20,49,429,Outbound,Overdue,0
1576,Basic,19.0,2024-11-14,2025-06-25,28,242,Outbound,Paid,1
1577,Pro,49.0,2024-05-22,2025-12-10,62,74,Partner,Paid,0
1578,Enterprise,199.0,2025-08-03,2025-11-29,82,85,Referral,Paid,0
1579,Basic,19.0,2024-04-08,2025-04-09,27,319,Referral,Paid,1
1580,Basic,19.0,2025-02-24,2025-12-07,44,77,Organic,Paid,1
1581,Basic,19.0,2026-02-12,2026-02-21,61,1,Outbound,Paid,0
1582,Pro,49.0,2025-08-02,2025-08-15,45,191,Referral,Paid,0
1583,Basic,19.0,2025-11-17,2026-01-14,50,39,Partner,Paid,0
1584,Basic,19.0,2025-10-27,2026-01-11,11,42,Referral,Paid,1
1585,Basic,19.0,2025-12-08,2026-02-11,62,11,Paid Search,Paid,0
1586,Basic,19.0,2025-06-12,2026-02-20,49,2,Paid Search,Paid,0
1587,Pro,49.0,2024-11-04,2025-12-21,53,63,Organic,Paid,0
1588,Basic,19.0,2024-03-09,2025-11-17,5,97,Paid Search,Paid,0
1589,Basic,19.0,2024-07-28,2025-09-01,57,174,Referral,Paid,1
1590,Enterprise,199.0,2025-05-10,2025-09-07,77,168,Outbound,Paid,0
1591,Basic,19.0,2025-11-28,2025-12-16,35,68,Paid Search,Paid,0
1592,Basic,19.0,2024-06-23,2026-01-03,33,50,Partner,Paid,1
1593,Basic,19.0,2025-11-14,2025-12-19,27,65,Organic,Paid,0
1594,Basic,19.0,2025-04-20,2025-11-23,32,91,Organic,Paid,1
1595,Basic,19.0,2025-07-31,2026-01-13,36,40,Organic,Paid,0
1596,Enterprise,199.0,2024-12-29,2025-08-25,73,181,Organic,Paid,0
1597,Basic,19.0,2024-06-11,2025-06-03,50,264,Outbound,Paid,0
1598,Basic,19.0,2024-03-05,2024-08-07,26,564,Partner,Paid,1
1599,Pro,49.0,2025-04-15,2025-09-17,62,158,Referral,Paid,0
1600,Enterprise,199.0,2025-01-20,2025-11-26,63,88,Outbound,Paid,0
1601,Basic,19.0,2025-11-05,2026-01-18,49,35,Referral,Paid,0
1602,Basic,19.0,2024-03-10,2024-08-19,49,552,Referral,Paid,1
1603,Basic,19.0,2025-11-26,2025-12-26,42,58,Referral,Overdue,1
1604,Enterprise,199.0,2026-02-12,2025-11-20,32,94,Organic,Paid,1
1605,Pro,49.0,2025-03-28,2025-06-25,37,242,Referral,Paid,1
1606,Enterprise,199.0,2024-05-16,2025-12-24,57,60,Referral,Paid,0
1607,Pro,49.0,2025-03-24,2025-11-01,63,113,Paid Search,Paid,0
1608,Basic,19.0,2024-03-29,2026-01-02,64,51,Organic,Paid,0
1609,Pro,49.0,2024-05-23,2025-12-03,50,81,Outbound,Paid,0
1610,Basic,19.0,2025-05-23,2025-09-06,51,169,Partner,Paid,0
1611,Pro,49.0,2024-12-31,2025-02-03,52,384,Organic,Paid,1
1612,Basic,19.0,2025-08-05,2026-02-21,37,1,Referral,Paid,0
1613,Basic,19.0,2024-08-24,2025-06-16,36,251,Partner,Paid,0
1614,Pro,49.0,2024-03-10,2024-08-18,59,553,Outbound,Paid,0
1615,Pro,49.0,2024-09-04,2025-10-17,76,128,Organic,Paid,0
1616,Basic,19.0,2025-08-19,2025-10-25,32,120,Referral,Paid,0
1617,Basic,19.0,2024-09-24,2025-04-21,44,307,Organic,Paid,1
1618,Basic,19.0,2024-08-29,2024-10-04,36,506,Referral,Paid,1
1619,Pro,49.0,2025-09-04,2026-01-04,88,49,Organic,Paid,0
1620,Basic,19.0,2024-04-16,2025-09-17,26,158,Referral,Paid,1
1621,Pro,49.0,2024-11-06,2024-12-04,67,445,Paid Search,Paid,1
1622,Pro,49.0,2025-07-01,2025-10-06,52,139,Outbound,Paid,0
1623,Basic,19.0,2025-05-08,2025-12-14,42,70,Organic,Paid,0
1624,Basic,19.0,2025-03-24,2026-02-02,16,20,Paid Search,Paid,0
1625,Basic,19.0,2024-12-17,2025-10-14,50,131,Outbound,Paid,1
1626,Basic,19.0,2025-08-04,2025-08-07,43,199,Organic,Paid,0
1627,Basic,19.0,2024-03-19,2025-02-03,28,384,Paid Search,Paid,1
1628,Basic,19.0,2024-10-26,2025-05-17,44,281,Organic,Paid,1
1629,Basic,19.0,2024-03-19,2025-03-19,23,340,Referral,Paid,0
1630,Basic,19.0,2025-12-31,2026-01-23,35,30,Paid Search,Paid,0
1631,Pro,49.0,2025-06-23,2025-07-19,52,218,Outbound,Overdue,1
1632,Basic,19.0,2025-05-12,2025-08-24,57,182,Outbound,Paid,0
1633,Basic,19.0,2024-08-24,2025-01-16,32,402,Referral,Paid,1
1634,Pro,49.0,2025-10-27,2025-11-10,57,104,Partner,Paid,1
1635,Basic,19.0,2024-10-11,2024-11-10,27,469,Referral,Paid,1
1636,Pro,49.0,2024-01-20,2025-02-16,96,371,Referral,Paid,1
1637,Pro,49.0,2024-07-07,2024-08-08,38,563,Organic,Paid,1
1638,Pro,49.0,2025-09-15,2025-12-10,55,74,Outbound,Paid,0
1639,Pro,49.0,2024-08-09,2025-10-27,44,118,Organic,Paid,0
1640,Basic,19.0,2024-04-21,2025-02-09,63,378,Referral,Overdue,0
1641,Basic,19.0,2025-03-10,2025-06-01,23,266,Paid Search,Paid,0
1642,Enterprise,199.0,2024-05-15,2025-02-26,67,361,Organic,Overdue,1
1643,Pro,49.0,2024-09-12,2024-10-21,54,489,Partner,Paid,1
1644,Pro,49.0,2025-10-30,2026-01-15,78,38,Partner,Paid,1
1645,Pro,49.0,2024-09-27,2024-10-06,57,504,Referral,Overdue,1
1646,Pro,49.0,2025-10-15,2025-12-09,60,75,Organic,Paid,0
1647,Pro,49.0,2024-10-10,2025-05-23,24,275,Partner,Paid,1
1648,Pro,49.0,2024-09-22,2025-01-30,48,388,Outbound,Paid,1
1649,Basic,19.0,2025-11-02,2026-01-28,43,25,Partner,Paid,0
1650,Basic,19.0,2024-02-12,2024-10-02,42,508,Partner,Paid,1
1651,Basic,19.0,2024-09-20,2024-11-04,56,475,Organic,Paid,1
1652,Basic,19.0,2025-06-03,2025-12-02,15,82,Partner,Paid,1
1653,Basic,19.0,2025-11-28,2025-12-16,20,68,Partner,Paid,1
1654,Enterprise,199.0,2024-12-09,2025-11-07,51,107,Partner,Overdue,0
1655,Basic,19.0,2025-09-28,2025-11-05,31,109,Outbound,Paid,0
1656,Pro,49.0,2024-08-04,2026-01-09,69,44,Outbound,Paid,0
1657,Basic,19.0,2025-12-30,2026-01-01,46,52,Organic,Paid,0
1658,Enterprise,199.0,2024-03-20,2024-11-04,100,475,Outbound,Overdue,1
1659,Basic,19.0,2026-01-21,2026-01-24,36,29,Outbound,Paid,0
1660,Basic,19.0,2025-03-27,2025-07-04,11,233,Paid Search,Paid,1
1661,Basic,19.0,2024-12-02,2025-07-23,41,214,Paid Search,Overdue,1
1662,Pro,49.0,2025-03-31,2025-10-26,45,119,Outbound,Paid,1
1663,Enterprise,199.0,2024-03-19,2025-06-21,63,246,Paid Search,Paid,0
1664,Basic,19.0,2025-07-04,2026-02-21,23,1,Paid Search,Paid,0
1665,Basic,19.0,2025-09-12,2025-10-02,37,143,Paid Search,Paid,1
1666,Basic,19.0,2025-08-12,2025-10-01,52,144,Organic,Paid,0
1667,Basic,19.0,2024-06-19,2025-10-13,38,132,Organic,Paid,0
1668,Basic,19.0,2025-03-17,2025-06-10,59,257,Outbound,Paid,0
1669,Enterprise,199.0,2025-02-01,2025-11-13,65,101,Partner,Paid,0
1670,Basic,19.0,2024-12-10,2025-10-21,52,124,Organic,Paid,1
1671,Enterprise,199.0,2026-01-26,2026-02-15,100,7,Partner,Paid,0
1672,Basic,19.0,2026-02-14,2026-02-16,29,6,Outbound,Paid,0
1673,Basic,19.0,2025-06-05,2025-12-11,55,73,Partner,Paid,0
1674,Basic,19.0,2025-03-25,2026-01-20,27,33,Paid Search,Paid,0
1675,Basic,19.0,2024-10-31,2025-07-26,57,211,Referral,Overdue,1
1676,Basic,19.0,2024-10-19,2025-03-31,45,328,Organic,Overdue,1
1677,Pro,49.0,2026-01-22,2026-02-08,58,14,Organic,Paid,0
1678,Basic,19.0,2024-12-21,2025-02-19,24,368,Paid Search,Paid,1
1679,Basic,19.0,2024-06-22,2024-10-08,79,502,Paid Search,Paid,0
1680,Basic,19.0,2024-04-08,2025-09-10,17,165,Organic,Paid,0
1681,Basic,19.0,2025-07-06,2025-12-02,45,82,Outbound,Paid,1
1682,Pro,49.0,2025-03-12,2025-12-03,76,81,Organic,Paid,0
1683,Pro,49.0,2026-01-03,2026-01-30,69,23,Paid Search,Paid,0
1684,Pro,49.0,2024-10-12,2024-12-10,46,439,Paid Search,Paid,0
1685,Basic,19.0,2026-01-14,2026-02-12,47,10,Organic,Paid,0
1686,Pro,49.0,2025-12-24,2026-02-19,71,3,Outbound,Paid,0
1687,Basic,19.0,2024-11-21,2025-10-07,13,138,Organic,Paid,1
1688,Basic,19.0,2024-09-08,2025-09-28,29,147,Paid Search,Paid,0
1689,Basic,19.0,2024-09-28,2026-02-18,30,4,Organic,Paid,0
1690,Pro,49.0,2025-06-12,2025-09-29,60,146,Outbound,Paid,1
1691,Basic,19.0,2025-09-17,2025-11-23,46,91,Paid Search,Paid,0
1692,Basic,19.0,2025-10-15,2025-11-30,54,84,Partner,Paid,0
1693,Basic,19.0,2025-11-15,2025-12-30,44,54,Paid Search,Paid,0
1694,Enterprise,199.0,2024-04-25,2025-02-13,60,374,Paid Search,Paid,1
1695,Basic,19.0,2025-11-09,2026-02-01,56,21,Paid Search,Paid,0
1696,Pro,49.0,2025-05-10,2026-01-15,93,38,Organic,Paid,0
1697,Basic,19.0,2024-10-24,2025-05-21,46,277,Partner,Paid,1
1698,Basic,19.0,2025-11-22,2026-01-11,68,42,Partner,Paid,0
1699,Basic,19.0,2024-02-25,2024-04-11,38,682,Outbound,Paid,1
1700,Basic,19.0,2024-06-19,2024-10-09,26,501,Partner,Paid,0
1701,Pro,49.0,2024-05-12,2025-06-04,83,263,Partner,Paid,1
1702,Basic,19.0,2025-07-20,2025-08-01,42,205,Paid Search,Paid,1
1703,Pro,49.0,2024-06-09,2025-04-02,41,326,Partner,Overdue,1
1704,Basic,19.0,2025-02-27,2025-07-04,54,233,Organic,Paid,0
1705,Enterprise,199.0,2026-02-12,2026-02-19,87,3,Organic,Paid,0
1706,Pro,49.0,2024-08-23,2025-05-03,69,295,Referral,Paid,1
1707,Basic,19.0,2025-11-02,2026-02-20,52,2,Referral,Paid,0
1708,Basic,19.0,2024-01-21,2025-07-28,12,209,Outbound,Paid,1
1709,Basic,19.0,2025-02-04,2025-07-19,29,218,Partner,Paid,1
1710,Basic,19.0,2024-10-07,2024-11-27,32,452,Referral,Paid,1
1711,Basic,19.0,2025-01-20,2025-11-03,72,111,Outbound,Paid,0
1712,Basic,19.0,2025-06-02,2025-06-10,61,257,Partner,Paid,0
1713,Pro,49.0,2025-07-13,2025-07-19,41,218,Partner,Paid,1
1714,Basic,19.0,2025-05-03,2025-10-09,45,136,Organic,Paid,1
1715,Basic,19.0,2024-04-07,2025-12-05,49,79,Outbound,Paid,1
1716,Basic,19.0,2025-04-29,2026-02-13,74,9,Referral,Paid,0
1717,Basic,19.0,2024-09-15,2024-10-22,38,488,Referral,Paid,1
1718,Basic,19.0,2024-01-06,2024-08-07,11,564,Outbound,Paid,1
1719,Basic,19.0,2025-05-26,2026-01-28,32,25,Organic,Paid,0
1720,Basic,19.0,2024-04-17,2024-07-05,29,597,Paid Search,Paid,1
1721,Pro,49.0,2025-06-16,2026-02-19,68,3,Referral,Paid,0
1722,Pro,49.0,2024-06-23,2025-12-12,73,72,Outbound,Paid,0
1723,Basic,19.0,2025-03-04,2025-08-01,35,205,Partner,Overdue,0
1724,Basic,19.0,2025-06-19,2026-02-01,55,21,Paid Search,Paid,0
1725,Basic,19.0,2024-10-24,2025-10-24,45,121,Referral,Paid,1
1726,Basic,19.0,2025-04-18,2025-10-04,59,141,Paid Search,Paid,0
1727,Basic,19.0,2024-06-17,2025-08-17,41,189,Organic,Paid,1
1728,Pro,49.0,2024-11-15,2025-02-25,58,362,Partner,Paid,1
1729,Basic,19.0,2024-04-06,2025-03-30,31,329,Partner,Overdue,1
1730,Basic,19.0,2025-10-05,2025-11-23,41,91,Referral,Paid,1
1731,Pro,49.0,2025-08-21,2025-10-25,42,120,Paid Search,Paid,0
1732,Basic,19.0,2024-03-20,2024-07-03,58,599,Partner,Paid,1
1733,Basic,19.0,2025-07-31,2026-02-12,45,10,Outbound,Paid,0
1734,Basic,19.0,2025-09-11,2026-02-15,20,7,Paid Search,Paid,0
1735,Pro,49.0,2024-01-03,2025-09-23,66,152,Organic,Paid,1
1736,Basic,19.0,2024-11-27,2024-12-23,39,426,Referral,Overdue,1
1737,Basic,19.0,2025-11-11,2025-12-11,31,73,Referral,Paid,0
1738,Basic,19.0,2025-12-24,2026-01-12,63,41,Organic,Paid,0
1739,Pro,49.0,2025-09-11,2025-11-21,94,93,Outbound,Paid,0
1740,Basic,19.0,2025-03-28,2025-08-03,29,203,Referral,Paid,1
1741,Basic,19.0,2025-10-29,2025-12-27,54,57,Referral,Paid,0
1742,Pro,49.0,2024-08-06,2025-02-17,62,370,Organic,Paid,1
1743,Basic,19.0,2024-07-19,2025-06-01,38,266,Partner,Overdue,1
1744,Enterprise,199.0,2025-05-29,2025-10-15,74,130,Referral,Paid,1
1745,Basic,19.0,2025-02-11,2025-12-28,36,56,Organic,Paid,1
1746,Enterprise,199.0,2026-01-05,2026-02-12,64,10,Referral,Paid,0
1747,Pro,49.0,2026-02-06,2026-02-07,60,15,Paid Search,Paid,0
1748,Pro,49.0,2025-12-23,2026-02-16,32,6,Organic,Paid,0
1749,Basic,19.0,2024-02-27,2025-09-06,36,169,Outbound,Overdue,1
1750,Basic,19.0,2026-01-25,2026-02-20,27,2,Paid Search,Overdue,0
1751,Pro,49.0,2025-08-23,2026-02-09,58,13,Organic,Paid,0
1752,Basic,19.0,2024-03-07,2025-08-02,41,204,Paid Search,Paid,1
1753,Basic,19.0,2025-03-30,2025-10-25,22,120,Organic,Paid,1
1754,Basic,19.0,2024-11-14,2025-05-12,25,286,Organic,Paid,1
1755,Enterprise,199.0,2025-08-02,2025-09-17,100,158,Outbound,Paid,0
1756,Enterprise,199.0,2025-10-03,2025-11-15,92,99,Partner,Paid,0
1757,Basic,19.0,2025-04-16,2025-07-22,38,215,Partner,Paid,0
1758,Basic,19.0,2024-02-24,2024-12-13,28,436,Partner,Paid,1
1759,Basic,19.0,2025-02-27,2025-05-28,51,270,Referral,Paid,0
1760,Basic,19.0,2024-09-27,2025-09-25,68,150,Outbound,Paid,0
1761,Pro,49.0,2025-04-05,2026-01-29,56,24,Paid Search,Paid,0
1762,Basic,19.0,2025-12-20,2026-01-25,31,28,Outbound,Paid,0
1763,Pro,49.0,2025-07-18,2026-01-31,61,22,Partner,Paid,0
1764,Enterprise,199.0,2024-02-02,2025-07-15,68,222,Paid Search,Paid,0
1765,Basic,19.0,2025-04-23,2026-02-18,29,4,Organic,Paid,0
1766,Basic,19.0,2025-10-06,2025-10-08,50,137,Partner,Paid,1
